Input_Len,Pred_Len,Rate,Model,Loss,Active_Features_Count,Active_Features
900,1500,30,NoTempAttn,W2,1,042|era5_pressure_merged_200hPa_filtered_normalized|ciwc
900,2100,30,NoTempAttn,TailMSE,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,2100,30,NoTempAttn,FadeTailDist,1,012|era5_pressure_merged_5hPa_filtered_normalized|d
900,2100,30,NoTempAttn,TailW1,1,008|era5_pressure_merged_1hPa_filtered_normalized|v
900,2100,30,NoTempAttn,FadeDist,1,038|era5_pressure_merged_200hPa_filtered_normalized|z
900,2100,30,NoTempAttn,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,30,NoTempAttn,W1,1,236|era5_surface_merged_all_filter_normalized|mx2t
900,2100,30,NoTempAttn,W2,1,021|era5_pressure_merged_5hPa_filtered_normalized|w
900,2700,30,NoTempAttn,TailMSE,1,017|era5_pressure_merged_5hPa_filtered_normalized|q
900,2700,30,NoTempAttn,FadeTailDist,1,150|era5_surface_merged_all_filter_normalized|u10n
900,2700,30,NoTempAttn,TailW1,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,2700,30,NoTempAttn,FadeDist,1,047|era5_pressure_merged_200hPa_filtered_normalized|v
900,2700,30,NoTempAttn,RMSE,1,014|era5_pressure_merged_5hPa_filtered_normalized|o3
900,2700,30,NoTempAttn,W1,1,024|era5_pressure_merged_30hPa_filtered_normalized|d
900,2700,30,NoTempAttn,W2,1,030|era5_pressure_merged_30hPa_filtered_normalized|t
900,900,30,NoTempAttn,W2,1,009|era5_pressure_merged_1hPa_filtered_normalized|w
900,1500,60,NoTempAttn,TailMSE,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,1500,60,NoTempAttn,FadeTailDist,1,028|era5_pressure_merged_30hPa_filtered_normalized|r
900,1500,60,NoTempAttn,TailW1,1,046|era5_pressure_merged_200hPa_filtered_normalized|u
900,1500,60,NoTempAttn,FadeDist,1,200|era5_surface_merged_all_filter_normalized|vimat
900,1500,60,NoTempAttn,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,60,NoTempAttn,W1,1,223|era5_surface_merged_all_filter_normalized|inss
900,1500,60,NoTempAttn,W2,1,033|era5_pressure_merged_30hPa_filtered_normalized|w
900,2100,60,NoTempAttn,TailMSE,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,2100,60,NoTempAttn,FadeTailDist,1,110|era5_surface_merged_all_filter_normalized|avg_ingwss
900,2100,60,NoTempAttn,TailW1,1,013|era5_pressure_merged_5hPa_filtered_normalized|z
900,2100,60,NoTempAttn,FadeDist,1,064|era5_pressure_merged_650hPa_filtered_normalized|v
900,2100,60,NoTempAttn,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,60,NoTempAttn,W1,1,098|era5_surface_merged_all_filter_normalized|mgws
900,2100,60,NoTempAttn,W2,1,065|era5_pressure_merged_650hPa_filtered_normalized|w
900,2700,60,NoTempAttn,TailMSE,1,010|era5_pressure_merged_1hPa_filtered_normalized|vo
900,2700,60,NoTempAttn,FadeTailDist,1,022|era5_pressure_merged_5hPa_filtered_normalized|vo
900,2700,60,NoTempAttn,TailW1,1,022|era5_pressure_merged_5hPa_filtered_normalized|vo
900,2700,60,NoTempAttn,FadeDist,1,064|era5_pressure_merged_650hPa_filtered_normalized|v
900,2700,60,NoTempAttn,RMSE,1,027|era5_pressure_merged_30hPa_filtered_normalized|pv
900,2700,60,NoTempAttn,W1,1,017|era5_pressure_merged_5hPa_filtered_normalized|q
900,2700,60,NoTempAttn,W2,1,046|era5_pressure_merged_200hPa_filtered_normalized|u
900,900,60,NoTempAttn,TailMSE,1,009|era5_pressure_merged_1hPa_filtered_normalized|w
900,900,60,NoTempAttn,FadeTailDist,1,056|era5_pressure_merged_650hPa_filtered_normalized|r
900,900,60,NoTempAttn,TailW1,1,028|era5_pressure_merged_30hPa_filtered_normalized|r
900,900,60,NoTempAttn,FadeDist,1,053|era5_pressure_merged_650hPa_filtered_normalized|z
900,900,60,NoTempAttn,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,60,NoTempAttn,W1,1,034|era5_pressure_merged_30hPa_filtered_normalized|vo
900,900,60,NoTempAttn,W2,1,057|era5_pressure_merged_650hPa_filtered_normalized|ciwc
900,900,30,NoVertical,TailMSE,1,026|era5_pressure_merged_30hPa_filtered_normalized|o3
900,900,30,NoVertical,FadeTailDist,1,065|era5_pressure_merged_650hPa_filtered_normalized|w
900,900,30,NoVertical,TailW1,1,178|era5_surface_merged_all_filter_normalized|asn
900,900,30,NoVertical,FadeDist,1,139|era5_surface_merged_all_filter_normalized|v10
900,900,30,NoVertical,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,30,NoVertical,W1,1,025|era5_pressure_merged_30hPa_filtered_normalized|z
900,900,30,NoVertical,W2,1,007|era5_pressure_merged_1hPa_filtered_normalized|u
900,1500,30,NoVertical,TailMSE,1,057|era5_pressure_merged_650hPa_filtered_normalized|ciwc
900,1500,30,NoVertical,FadeTailDist,1,149|era5_surface_merged_all_filter_normalized|v100
900,1500,30,NoVertical,TailW1,1,021|era5_pressure_merged_5hPa_filtered_normalized|w
900,1500,30,NoVertical,FadeDist,1,200|era5_surface_merged_all_filter_normalized|vimat
900,1500,30,NoVertical,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,30,NoVertical,W1,1,139|era5_surface_merged_all_filter_normalized|v10
900,1500,30,NoVertical,W2,1,012|era5_pressure_merged_5hPa_filtered_normalized|d
900,2100,30,NoVertical,TailMSE,1,065|era5_pressure_merged_650hPa_filtered_normalized|w
900,2100,30,NoVertical,FadeTailDist,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,2100,30,NoVertical,TailW1,1,149|era5_surface_merged_all_filter_normalized|v100
900,2100,30,NoVertical,FadeDist,1,076|era5_surface_merged_all_filter_normalized|sshf
900,2100,30,NoVertical,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,30,NoVertical,W1,1,139|era5_surface_merged_all_filter_normalized|v10
900,2100,30,NoVertical,W2,1,139|era5_surface_merged_all_filter_normalized|v10
900,2700,30,NoVertical,TailMSE,1,009|era5_pressure_merged_1hPa_filtered_normalized|w
900,2700,30,NoVertical,FadeTailDist,1,237|era5_surface_merged_all_filter_normalized|mn2t
900,2700,30,NoVertical,TailW1,1,053|era5_pressure_merged_650hPa_filtered_normalized|z
900,2700,30,NoVertical,FadeDist,1,236|era5_surface_merged_all_filter_normalized|mx2t
900,2700,30,NoVertical,RMSE,1,169|era5_surface_merged_all_filter_normalized|vilwe
900,2700,30,NoVertical,W1,1,015|era5_pressure_merged_5hPa_filtered_normalized|pv
900,2700,30,NoVertical,W2,1,002|era5_pressure_merged_1hPa_filtered_normalized|o3
900,1500,60,NoVertical,TailMSE,1,048|era5_pressure_merged_200hPa_filtered_normalized|w
900,1500,60,NoVertical,FadeTailDist,1,017|era5_pressure_merged_5hPa_filtered_normalized|q
900,1500,60,NoVertical,TailW1,1,014|era5_pressure_merged_5hPa_filtered_normalized|o3
900,1500,60,NoVertical,FadeDist,1,010|era5_pressure_merged_1hPa_filtered_normalized|vo
900,1500,60,NoVertical,RMSE,1,035|era5_pressure_merged_30hPa_filtered_normalized|expver
900,1500,60,NoVertical,W1,1,110|era5_surface_merged_all_filter_normalized|avg_ingwss
900,1500,60,NoVertical,W2,1,085|era5_surface_merged_all_filter_normalized|ttrc
900,2100,60,NoVertical,TailMSE,1,034|era5_pressure_merged_30hPa_filtered_normalized|vo
900,2100,60,NoVertical,FadeTailDist,1,054|era5_pressure_merged_650hPa_filtered_normalized|o3
900,2100,60,NoVertical,TailW1,1,064|era5_pressure_merged_650hPa_filtered_normalized|v
900,2100,60,NoVertical,FadeDist,1,023|era5_pressure_merged_5hPa_filtered_normalized|expver
900,2100,60,NoVertical,RMSE,1,139|era5_surface_merged_all_filter_normalized|v10
900,2100,60,NoVertical,W1,1,098|era5_surface_merged_all_filter_normalized|mgws
900,2100,60,NoVertical,W2,1,111|era5_surface_merged_all_filter_normalized|avg_inss
900,2700,60,NoVertical,TailMSE,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,2700,60,NoVertical,FadeTailDist,1,154|era5_surface_merged_all_filter_normalized|ishf
900,2700,60,NoVertical,TailW1,1,025|era5_pressure_merged_30hPa_filtered_normalized|z
900,2700,60,NoVertical,FadeDist,1,237|era5_surface_merged_all_filter_normalized|mn2t
900,2700,60,NoVertical,RMSE,1,085|era5_surface_merged_all_filter_normalized|ttrc
900,2700,60,NoVertical,W1,1,014|era5_pressure_merged_5hPa_filtered_normalized|o3
900,2700,60,NoVertical,W2,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,900,60,NoVertical,TailMSE,1,012|era5_pressure_merged_5hPa_filtered_normalized|d
900,900,60,NoVertical,FadeTailDist,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,900,60,NoVertical,TailW1,1,024|era5_pressure_merged_30hPa_filtered_normalized|d
900,900,60,NoVertical,FadeDist,1,036|era5_pressure_merged_200hPa_filtered_normalized|d
900,900,60,NoVertical,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,60,NoVertical,W1,1,236|era5_surface_merged_all_filter_normalized|mx2t
900,900,60,NoVertical,W2,1,139|era5_surface_merged_all_filter_normalized|v10
900,1500,30,SimpleLSTM,TailMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,30,SimpleLSTM,FadeTailDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,30,SimpleLSTM,TailW1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,30,SimpleLSTM,FadeDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,30,SimpleLSTM,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,30,SimpleLSTM,W1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,30,SimpleLSTM,W2,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,30,SimpleLSTM,TailMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,30,SimpleLSTM,FadeTailDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,30,SimpleLSTM,TailW1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,30,SimpleLSTM,FadeDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,30,SimpleLSTM,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,30,SimpleLSTM,W1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,30,SimpleLSTM,W2,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,30,SimpleLSTM,TailMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,30,SimpleLSTM,FadeTailDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,30,SimpleLSTM,TailW1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,30,SimpleLSTM,FadeDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,30,SimpleLSTM,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,30,SimpleLSTM,W1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,30,SimpleLSTM,W2,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,30,SimpleLSTM,TailMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,30,SimpleLSTM,FadeTailDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,30,SimpleLSTM,TailW1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,30,SimpleLSTM,FadeDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,30,SimpleLSTM,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,30,SimpleLSTM,W1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,30,SimpleLSTM,W2,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,60,SimpleLSTM,TailMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,60,SimpleLSTM,FadeTailDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,60,SimpleLSTM,TailW1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,60,SimpleLSTM,FadeDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,60,SimpleLSTM,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,60,SimpleLSTM,W1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,60,SimpleLSTM,W2,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,60,SimpleLSTM,TailMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,60,SimpleLSTM,FadeTailDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,60,SimpleLSTM,TailW1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,60,SimpleLSTM,FadeDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,60,SimpleLSTM,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,60,SimpleLSTM,W1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2100,60,SimpleLSTM,W2,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,60,SimpleLSTM,TailMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,60,SimpleLSTM,FadeTailDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,60,SimpleLSTM,TailW1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,60,SimpleLSTM,FadeDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,60,SimpleLSTM,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,60,SimpleLSTM,W1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,2700,60,SimpleLSTM,W2,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,60,SimpleLSTM,TailMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,60,SimpleLSTM,FadeTailDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,60,SimpleLSTM,TailW1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,60,SimpleLSTM,FadeDist,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,60,SimpleLSTM,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,60,SimpleLSTM,W1,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,60,SimpleLSTM,W2,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,1500,30,SingleCross,TailMSE,1,017|era5_pressure_merged_5hPa_filtered_normalized|q
900,1500,30,SingleCross,FadeTailDist,1,041|era5_pressure_merged_200hPa_filtered_normalized|r
900,1500,30,SingleCross,TailW1,1,008|era5_pressure_merged_1hPa_filtered_normalized|v
900,1500,30,SingleCross,FadeDist,1,024|era5_pressure_merged_30hPa_filtered_normalized|d
900,1500,30,SingleCross,RMSE,1,009|era5_pressure_merged_1hPa_filtered_normalized|w
900,1500,30,SingleCross,W1,1,004|era5_pressure_merged_1hPa_filtered_normalized|r
900,1500,30,SingleCross,W2,1,001|era5_pressure_merged_1hPa_filtered_normalized|z
900,2100,30,SingleCross,TailMSE,1,000|era5_pressure_merged_1hPa_filtered_normalized|d
900,2100,30,SingleCross,FadeTailDist,1,061|era5_pressure_merged_650hPa_filtered_normalized|cswc
900,2100,30,SingleCross,TailW1,1,019|era5_pressure_merged_5hPa_filtered_normalized|u
900,2100,30,SingleCross,FadeDist,1,024|era5_pressure_merged_30hPa_filtered_normalized|d
900,2100,30,SingleCross,RMSE,1,048|era5_pressure_merged_200hPa_filtered_normalized|w
900,2100,30,SingleCross,W1,1,020|era5_pressure_merged_5hPa_filtered_normalized|v
900,2100,30,SingleCross,W2,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,2700,30,SingleCross,TailMSE,1,022|era5_pressure_merged_5hPa_filtered_normalized|vo
900,2700,30,SingleCross,FadeTailDist,1,025|era5_pressure_merged_30hPa_filtered_normalized|z
900,2700,30,SingleCross,TailW1,1,022|era5_pressure_merged_5hPa_filtered_normalized|vo
900,2700,30,SingleCross,FadeDist,1,053|era5_pressure_merged_650hPa_filtered_normalized|z
900,2700,30,SingleCross,RMSE,1,118|era5_surface_merged_all_filter_normalized|avg_sdirswrfcs
900,2700,30,SingleCross,W1,1,030|era5_pressure_merged_30hPa_filtered_normalized|t
900,2700,30,SingleCross,W2,1,055|era5_pressure_merged_650hPa_filtered_normalized|pv
900,900,30,SingleCross,TailMSE,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,900,30,SingleCross,FadeTailDist,1,057|era5_pressure_merged_650hPa_filtered_normalized|ciwc
900,900,30,SingleCross,TailW1,1,061|era5_pressure_merged_650hPa_filtered_normalized|cswc
900,900,30,SingleCross,FadeDist,1,026|era5_pressure_merged_30hPa_filtered_normalized|o3
900,900,30,SingleCross,RMSE,1,240|era5_surface_merged_all_filter_normalized|mntpr
900,900,30,SingleCross,W1,1,012|era5_pressure_merged_5hPa_filtered_normalized|d
900,900,30,SingleCross,W2,1,019|era5_pressure_merged_5hPa_filtered_normalized|u
900,1500,60,SingleCross,TailMSE,1,003|era5_pressure_merged_1hPa_filtered_normalized|pv
900,1500,60,SingleCross,FadeTailDist,1,065|era5_pressure_merged_650hPa_filtered_normalized|w
900,1500,60,SingleCross,TailW1,1,046|era5_pressure_merged_200hPa_filtered_normalized|u
900,1500,60,SingleCross,FadeDist,1,042|era5_pressure_merged_200hPa_filtered_normalized|ciwc
900,1500,60,SingleCross,RMSE,1,034|era5_pressure_merged_30hPa_filtered_normalized|vo
900,1500,60,SingleCross,W1,1,061|era5_pressure_merged_650hPa_filtered_normalized|cswc
900,1500,60,SingleCross,W2,1,046|era5_pressure_merged_200hPa_filtered_normalized|u
900,2100,60,SingleCross,TailMSE,1,014|era5_pressure_merged_5hPa_filtered_normalized|o3
900,2100,60,SingleCross,FadeTailDist,1,032|era5_pressure_merged_30hPa_filtered_normalized|v
900,2100,60,SingleCross,TailW1,1,000|era5_pressure_merged_1hPa_filtered_normalized|d
900,2100,60,SingleCross,FadeDist,1,033|era5_pressure_merged_30hPa_filtered_normalized|w
900,2100,60,SingleCross,RMSE,1,009|era5_pressure_merged_1hPa_filtered_normalized|w
900,2100,60,SingleCross,W1,1,014|era5_pressure_merged_5hPa_filtered_normalized|o3
900,2100,60,SingleCross,W2,1,047|era5_pressure_merged_200hPa_filtered_normalized|v
900,2700,60,SingleCross,TailMSE,1,021|era5_pressure_merged_5hPa_filtered_normalized|w
900,2700,60,SingleCross,FadeTailDist,1,022|era5_pressure_merged_5hPa_filtered_normalized|vo
900,2700,60,SingleCross,TailW1,1,014|era5_pressure_merged_5hPa_filtered_normalized|o3
900,2700,60,SingleCross,FadeDist,1,018|era5_pressure_merged_5hPa_filtered_normalized|t
900,2700,60,SingleCross,RMSE,1,041|era5_pressure_merged_200hPa_filtered_normalized|r
900,2700,60,SingleCross,W1,1,057|era5_pressure_merged_650hPa_filtered_normalized|ciwc
900,2700,60,SingleCross,W2,1,016|era5_pressure_merged_5hPa_filtered_normalized|r
900,900,60,SingleCross,TailMSE,1,010|era5_pressure_merged_1hPa_filtered_normalized|vo
900,900,60,SingleCross,FadeTailDist,1,028|era5_pressure_merged_30hPa_filtered_normalized|r
900,900,60,SingleCross,TailW1,1,064|era5_pressure_merged_650hPa_filtered_normalized|v
900,900,60,SingleCross,FadeDist,1,003|era5_pressure_merged_1hPa_filtered_normalized|pv
900,900,60,SingleCross,RMSE,1,063|era5_pressure_merged_650hPa_filtered_normalized|u
900,900,60,SingleCross,W1,1,061|era5_pressure_merged_650hPa_filtered_normalized|cswc
900,900,60,SingleCross,W2,1,033|era5_pressure_merged_30hPa_filtered_normalized|w
